source_id,provider,report,year,url,relative_path,licence_note,schema_version,local_path,bytes,sha256,retrieved_at_utc,first_interval_utc,last_interval_utc,row_count,published_at_utc
open_meteo_ecmwf_run_20260113t1200z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-13T12%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260113T1200Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260113T1200Z_fh14.json,7570,14c1e2e762bbb4ceea9d3163ac680e5ca2dcb1c491538a4f491461dc0983530f,2026-09-24T13:27:09Z,2026-01-13T12:00:00+00:00,2026-01-14T01:00:00+00:00,84,2026-01-13T18:00:00+00:00
open_meteo_ecmwf_run_20260113t1800z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-13T18%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260113T1800Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260113T1800Z_fh14.json,7547,11ca4e794e28d7f47ae0a89d486105935725d1e9cdda3e45ae2b7f2d5a9f3d4d,2026-09-24T13:27:09Z,2026-01-13T18:00:00+00:00,2026-01-14T07:00:00+00:00,84,2026-01-14T00:00:00+00:00
open_meteo_ecmwf_run_20260114t0000z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-14T00%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260114T0000Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260114T0000Z_fh14.json,7666,cf70093c80d55a9aac2d3d0ff8815d822cbfd32ba47ad4dfbf04a5698220af09,2026-09-24T13:27:09Z,2026-01-14T00:00:00+00:00,2026-01-14T13:00:00+00:00,84,2026-01-14T06:00:00+00:00
open_meteo_ecmwf_run_20260114t0600z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-14T06%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260114T0600Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260114T0600Z_fh14.json,7748,d79fe0c12405dfc9281b10cf08bd3471b8ea6a3d1706c0c5b37798ce9d6eff4b,2026-09-24T13:27:10Z,2026-01-14T06:00:00+00:00,2026-01-14T19:00:00+00:00,84,2026-01-14T12:00:00+00:00
open_meteo_ecmwf_run_20260114t1200z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-14T12%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260114T1200Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260114T1200Z_fh14.json,7664,8a810c8788d75421b56c0620dbcc0ccfc17cff829687be2f62e9b43ac7e96064,2026-09-24T13:27:10Z,2026-01-14T12:00:00+00:00,2026-01-15T01:00:00+00:00,84,2026-01-14T18:00:00+00:00
open_meteo_ecmwf_run_20260114t1800z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-14T18%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260114T1800Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260114T1800Z_fh14.json,7561,1204db412e76a800f9312dae5fde2f084e174e2adae4c0eb9a4f0249aef4c956,2026-09-24T13:27:10Z,2026-01-14T18:00:00+00:00,2026-01-15T07:00:00+00:00,84,2026-01-15T00:00:00+00:00
open_meteo_ecmwf_run_20260115t0000z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-15T00%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260115T0000Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260115T0000Z_fh14.json,7537,dda9516d107247872a2bbaeaaf9cc6d7dbfe6eabbd4a8c54646bd05cdab6bcb8,2026-09-24T13:27:10Z,2026-01-15T00:00:00+00:00,2026-01-15T13:00:00+00:00,84,2026-01-15T06:00:00+00:00
open_meteo_ecmwf_run_20260115t0600z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-15T06%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260115T0600Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260115T0600Z_fh14.json,7530,271d0adfe6e0984096a1b0d9b2fbb14ef41dd5b478963d620b1cd262924ef51e,2026-09-24T13:27:10Z,2026-01-15T06:00:00+00:00,2026-01-15T19:00:00+00:00,84,2026-01-15T12:00:00+00:00
open_meteo_ecmwf_run_20260115t1200z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-15T12%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260115T1200Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260115T1200Z_fh14.json,7517,521db7d598b53a0fbc2b2233df9b4d28546f57d9aed9cb6616df5ce8dced84da,2026-09-24T13:27:10Z,2026-01-15T12:00:00+00:00,2026-01-16T01:00:00+00:00,84,2026-01-15T18:00:00+00:00
open_meteo_ecmwf_run_20260115t1800z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-15T18%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260115T1800Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260115T1800Z_fh14.json,7496,309b4ffeb494b398a6453f2ea988df1f0cda9705e365e482a1baf21e0d1afdda,2026-09-24T13:27:11Z,2026-01-15T18:00:00+00:00,2026-01-16T07:00:00+00:00,84,2026-01-16T00:00:00+00:00
open_meteo_ecmwf_run_20260116t0000z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-16T00%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260116T0000Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260116T0000Z_fh14.json,7558,7f3ba3ce9fbbb8cd8e2ddb7660d559ae3177b4b500531c7720bf0c33256de5cb,2026-09-24T13:27:11Z,2026-01-16T00:00:00+00:00,2026-01-16T13:00:00+00:00,84,2026-01-16T06:00:00+00:00
open_meteo_ecmwf_run_20260116t0600z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-16T06%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260116T0600Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260116T0600Z_fh14.json,7609,50c17604ca87e9cd0536d0d209687b5d6f0373368c4c58f99a6c8ee6785ae82b,2026-09-24T13:27:11Z,2026-01-16T06:00:00+00:00,2026-01-16T19:00:00+00:00,84,2026-01-16T12:00:00+00:00
open_meteo_ecmwf_run_20260116t1200z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-16T12%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260116T1200Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260116T1200Z_fh14.json,7581,50772b286bb822fa72af8e824758f73920dbc920e6a42f580f23f8f1b28079a4,2026-09-24T13:27:11Z,2026-01-16T12:00:00+00:00,2026-01-17T01:00:00+00:00,84,2026-01-16T18:00:00+00:00
open_meteo_ecmwf_run_20260116t1800z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-16T18%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260116T1800Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260116T1800Z_fh14.json,7573,f6fb629ef82ffc4135b4ca1bc2bea75df327af376cbe37fe62c7f1243414e1bf,2026-09-24T13:27:11Z,2026-01-16T18:00:00+00:00,2026-01-17T07:00:00+00:00,84,2026-01-17T00:00:00+00:00
open_meteo_ecmwf_run_20260117t0000z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-17T00%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260117T0000Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260117T0000Z_fh14.json,7613,87d995001a8010f2a81a8d50a29830ea24ef700b4ca003d207778fec8652ea10,2026-09-24T13:27:11Z,2026-01-17T00:00:00+00:00,2026-01-17T13:00:00+00:00,84,2026-01-17T06:00:00+00:00
open_meteo_ecmwf_run_20260117t0600z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-17T06%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260117T0600Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260117T0600Z_fh14.json,7622,97272df2ed32a235c3019d199dbb2a7171b5076ac14833e5ed6be7ded33aa481,2026-09-24T13:27:12Z,2026-01-17T06:00:00+00:00,2026-01-17T19:00:00+00:00,84,2026-01-17T12:00:00+00:00
open_meteo_ecmwf_run_20260117t1200z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-17T12%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260117T1200Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260117T1200Z_fh14.json,7599,bba6d47546d1b3c4b07da3a0f807b701929c63e8a085c21ff113e92c96d609ef,2026-09-24T13:27:13Z,2026-01-17T12:00:00+00:00,2026-01-18T01:00:00+00:00,84,2026-01-17T18:00:00+00:00
open_meteo_ecmwf_run_20260117t1800z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-17T18%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260117T1800Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260117T1800Z_fh14.json,7578,61f03e8c4839f6e25db80349742746036c3efc682c25f03bf2b7283ebba3fddc,2026-09-24T13:27:13Z,2026-01-17T18:00:00+00:00,2026-01-18T07:00:00+00:00,84,2026-01-18T00:00:00+00:00
open_meteo_ecmwf_run_20260118t0000z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-18T00%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260118T0000Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260118T0000Z_fh14.json,7644,f3026061ada4f6479bae3663d1417f1e51ca232269abb2d2ea16808f7548c690,2026-09-24T13:27:13Z,2026-01-18T00:00:00+00:00,2026-01-18T13:00:00+00:00,84,2026-01-18T06:00:00+00:00
open_meteo_ecmwf_run_20260118t0600z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-18T06%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260118T0600Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260118T0600Z_fh14.json,7688,b3863b871f288ceba1924a3ff954a9d55a355b6404559b834d883e3e5a64eeff,2026-09-24T13:27:13Z,2026-01-18T06:00:00+00:00,2026-01-18T19:00:00+00:00,84,2026-01-18T12:00:00+00:00
open_meteo_ecmwf_run_20260118t1200z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-18T12%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260118T1200Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260118T1200Z_fh14.json,7684,9e2b97412fd39d090a01e1b119b3b685affead374a551fe20ce8868a29a78487,2026-09-24T13:27:14Z,2026-01-18T12:00:00+00:00,2026-01-19T01:00:00+00:00,84,2026-01-18T18:00:00+00:00
open_meteo_ecmwf_run_20260118t1800z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-18T18%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260118T1800Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260118T1800Z_fh14.json,7664,dba77b578757f6b0079d0a799ad7a0fc0e123038335364b270a370b4439acaa5,2026-09-24T13:27:14Z,2026-01-18T18:00:00+00:00,2026-01-19T07:00:00+00:00,84,2026-01-19T00:00:00+00:00
open_meteo_ecmwf_run_20260119t0000z_fh14,Open-Meteo / ECMWF,ecmwf_ifs_single_run,2026,https://single-runs-api.open-meteo.com/v1/forecast?latitude=54.8%2C53.35%2C52.2%2C53.2%2C53.35%2C52.3&longitude=-7.8%2C-9.05%2C-9.7%2C-7.7%2C-6.3%2C-6.5&hourly=wind_speed_100m%2Cwind_direction_100m%2Cwind_gusts_10m%2Ctemperature_2m%2Cpressure_msl%2Ccloud_cover%2Cshortwave_radiation&models=ecmwf_ifs&timezone=GMT&wind_speed_unit=ms&cell_selection=land&run=2026-01-19T00%3A00&forecast_hours=14,weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260119T0000Z_fh14.json,"Open-Meteo/ECMWF weather data: CC BY 4.0 with attribution; this project modifies it through interpolation, weighting, and feature engineering.",regional-weather-v1,data/raw/weather/open_meteo/single_runs/2026/01/ecmwf_ifs_20260119T0000Z_fh14.json,7686,ad5c6004d9a9e32388e9dc1420772aa32369ed35c20fa16719e12daed954a478,2026-09-24T13:27:14Z,2026-01-19T00:00:00+00:00,2026-01-19T13:00:00+00:00,84,2026-01-19T06:00:00+00:00
